Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-26 01:28 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-09-30,F:Free,,A:Normal value,122.04
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-10-31,F:Free,,A:Normal value,123.43
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-11-30,F:Free,,A:Normal value,124.09
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2003-12-31,F:Free,,A:Normal value,124.82
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-01-31,F:Free,,A:Normal value,126.91
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-02-29,F:Free,,A:Normal value,129.95
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-03-31,F:Free,,A:Normal value,129.04
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-04-30,F:Free,,A:Normal value,128.86
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-05-31,F:Free,,A:Normal value,128.41
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-06-30,F:Free,,A:Normal value,130.0
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-07-31,F:Free,,A:Normal value,129.82
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,2004-08-31,F:Free,,A:Normal value,129.02
