date,price,logprice,return,volatility,volatility60
2013-05-13,117.18,4.7637112141166424,0.021304009823466252,0.10971130342790227,0.1164382167917691
2013-05-14,114.5,4.740574822994295,-0.023136391122347888,0.1094660807069618,0.11641143624729677
2013-05-15,114.16,4.737600973168581,-0.0029738498257136925,0.10805194852162499,0.11650579281589439
2013-05-16,115.5,4.749270529961848,0.011669556793266977,0.10119418975768653,0.11652653192341472
2013-05-17,123.1,4.812997033190408,0.0637265032285601,0.08431992066193801,0.11615747441854493
2013-05-18,123.88,4.819313355105002,0.006316321914593637,0.0800096429587053,0.11521520229699438
2013-05-19,120.5,4.791649752930709,-0.0276636021742922,0.07855491219591614,0.114797578486389
2013-05-20,122.58,4.808763878057586,0.017114125126876267,0.07771820698355253,0.11437312985637456
2013-05-21,122.9,4.811371016571989,0.0026071385144037507,0.07695810750738911,0.11433697008388964
2013-05-22,123,4.812184355372417,0.0008133388004276654,0.0759215917979555,0.11369479092024677
2013-05-23,125.75,4.8342958089798485,0.022111453607431386,0.07233400500925098,0.1130109054727609
2013-05-24,131.7,4.880526608749236,0.046230799769387154,0.07100728735443507,0.11299380743469238
2013-05-25,130.77,4.873440054918411,-0.007086553830824904,0.07005834537009639,0.11286466609515265
2013-05-26,134.6,4.902307417210627,0.028867362292216647,0.06979542929963259,0.11183122542541762
2013-05-27,128.99,4.859734881977045,-0.04257253523358262,0.0688422877997094,0.11175455108207916
2013-05-28,129.18,4.861206780604327,0.0014718986272823642,0.068515907026545,0.11180552275095851
2013-05-29,132.13,4.883786286426125,0.02257950582179813,0.06785201348858035,0.11179469022930259
2013-05-30,127.4,4.847331743138063,-0.036454543288062524,0.06745303715489885,0.11181550709366948
2013-05-31,127.98,4.851874001711314,0.004542258573251523,0.06192671857697272,0.11106453177529126
2013-06-01,129.09,4.860509835518618,0.008635833807304039,0.056973236862973495,0.10987048219014622
2013-06-02,121.3,4.798266815950004,-0.06224301956861389,0.05069068685523404,0.1084483798991396
